,stock_code,date,open_p,max_p,min_p,close_p,volume_s,volume_p,volume_s1,volume_s7,volume_s30,gap,re,OBV,K,D,J,CCI,MACD,var,credit
292,SH600519,2020-03-18,1040.0,1060.0,1007.99,1007.99,7345988,7582762496.0,7935912.0,4340409.0,4741824.0,52.00999999999999,-0.030778846153846146,729408219.0,23.434248374247073,42.45230541981605,-14.601865716890885,-154.7713169519769,11400.924279748566,-0.007680051690227989,-1.0
293,SH600519,2020-03-19,993.99,1015.0,960.1,996.0,10226507,10075880448.0,7345988.0,5806293.0,4717121.0,54.89999999999998,0.0020221531403736364,719181712.0,21.335390329823934,35.413333723152014,-6.820496456832231,-122.79603825177053,11209.360078324282,-0.007634694961354689,1.0
294,SH600519,2020-03-20,1011.0,1043.0,1011.0,1035.28,6013919,6169094656.0,10226507.0,3554757.0,3127871.0,32.0,0.02401582591493568,725195631.0,26.186549443993115,32.33773896343238,13.884170405114588,-35.85369693457838,11146.618257872353,-0.007519001409548666,1.0
295,SH600519,2020-03-23,1000.0,1035.28,991.52,1019.0,4847210,4918121984.0,6013919.0,3663063.0,3053342.0,43.75999999999999,0.019,720348421.0,26.83011386139545,30.501863929420068,19.486613725346217,-31.31256758467136,11061.082254006129,-0.007519001409548666,1.0
296,SH600519,2020-03-24,1043.0,1058.88,1035.0,1056.0,4665096,4900364288.0,4847210.0,7588531.0,4791793.0,23.88000000000011,0.012464046021093002,725013517.0,34.45836863267041,31.820698830503517,39.73370823700418,25.823807729347216,11076.710377068917,-0.007519001409548666,1.0
297,SH600519,2020-03-25,1087.98,1091.36,1074.2,1080.1,3704866,4015061248.0,4665096.0,5123254.0,2812543.0,17.159999999999854,-0.007242780198165507,728718383.0,46.65770288443618,36.76636684848108,66.44037495634639,105.56824609248116,11143.098976198791,-0.007324446867641714,1.0
298,SH600519,2020-03-26,1073.33,1091.2,1062.0,1064.92,3004856,3231754240.0,3704866.0,7935912.0,3035736.0,29.200000000000045,-0.007835428060335456,725713527.0,54.737194776074354,42.756642824345505,78.69829867953206,144.78605712139674,11161.551861805427,-0.007519001409548666,-1.0
299,SH600519,2020-03-27,1085.0,1092.0,1075.01,1075.5,3626112,3931759360.0,3004856.0,7345988.0,2328760.0,16.99000000000001,-0.008755760368663594,729339639.0,65.65497089190906,50.38941884686668,96.18607498199383,-4253.136781463792,11199.804612986843,-0.007634694961354689,-1.0
300,SH600519,2020-03-30,1060.25,1077.0,1057.0,1072.0,3068741,3279823104.0,3626112.0,10226507.0,2702822.0,20.0,0.011082291912284839,726270898.0,72.04897983645593,57.6092725100631,100.92839448924157,-53.393152471866806,11222.123582694074,-0.007634694961354689,1.0
301,SH600519,2020-03-31,1082.0,1115.0,1081.8,1111.0,4798437,5293170688.0,3068741.0,6013919.0,2666496.0,33.200000000000045,0.026802218114602587,731069335.0,80.50521616813869,65.24125372942163,111.03314104557279,-98.6346146497484,11326.890194908006,-0.007634694961354689,1.0
302,SH600519,2020-04-01,1117.0,1129.0,1103.0,1103.0,3320535,3700184320.0,4798437.0,4847210.0,3705147.0,26.0,-0.012533572068039392,727748800.0,80.69953020461502,70.3940125544861,101.31056550487284,-70.92764565768375,11391.434336872868,-0.007634694961354689,-1.0
303,SH600519,2020-04-02,1104.0,1145.0,1103.88,1145.0,4520561,5095167488.0,3320535.0,4665096.0,4680262.0,41.11999999999989,0.03713768115942029,732269361.0,87.13302013641002,75.97368174846075,109.45169691230856,-76.1403708492232,11536.062676370893,-0.007634694961354689,1.0
304,SH600519,2020-04-03,1139.03,1147.96,1131.98,1139.79,2761761,3148421888.0,4520561.0,3704866.0,2894008.0,15.980000000000018,0.000667234401201014,729507600.0,89.01113051586917,80.31949800426355,106.39439553908039,-78.91319472908609,11638.137605341084,-0.007634694961354689,1.0
305,SH600519,2020-04-07,1161.95,1166.5,1148.89,1159.95,4348800,5041525248.0,2761761.0,3004856.0,3865036.0,17.6099999999999,-0.0017212444597443951,733856400.0,90.68017529064035,83.7730570997225,104.49441167247605,-82.94677513899748,11763.394025213134,-0.007634694961354689,1.0
306,SH600519,2020-04-08,1152.0,1166.31,1152.0,1159.76,2422442,2809422080.0,4348800.0,3626112.0,3838562.0,14.309999999999945,0.006736111111111103,731433958.0,91.73503314657607,86.42704911534035,102.3510012090475,-60.68607750850682,11861.373949609078,-0.007519001409548666,1.0
307,SH600519,2020-04-09,1166.0,1169.0,1147.96,1158.5,2281697,2640230400.0,2422442.0,3068741.0,4356097.0,21.039999999999964,-0.006432246998284734,729152261.0,91.36502209771739,88.07304010946604,97.9489860742201,-35.07813145562989,11935.471424541909,-0.007324446867641714,1.0
308,SH600519,2020-04-10,1157.88,1181.5,1153.5,1165.0,2780434,3252600576.0,2281697.0,4798437.0,3449829.0,28.0,0.006149169171243903,731932695.0,89.82567738241399,88.65725253378201,92.16252707967794,-39.89332840442842,12008.120874248536,-0.007324446867641714,1.0
309,SH600519,2020-04-13,1165.0,1169.98,1148.5,1162.3,1598147,1854563712.0,2780434.0,3320535.0,4994657.0,21.480000000000018,-0.0023175965665236443,730334548.0,86.79786048162269,88.03745518306225,84.31867107874356,-9.976961286369303,12059.072201933364,-0.007324446867641714,1.0
310,SH600519,2020-04-14,1176.0,1191.55,1166.0,1185.1,3679955,4340858880.0,1598147.0,4520561.0,4766304.0,25.549999999999955,0.007738095238095161,734014503.0,88.77056687858226,88.28182574823559,89.7480491392756,-49.65368926502059,12149.974551302861,-0.007324446867641714,1.0
311,SH600519,2020-04-15,1192.0,1203.99,1187.1,1189.6,2933229,3501318144.0,3679955.0,2761761.0,5025015.0,16.8900000000001,-0.0020134228187920224,736947732.0,87.72231512146548,88.09532220597889,86.97630095243866,-70.54923969322378,12231.423917317257,-0.007324446867641714,1.0
312,SH600519,2020-04-16,1192.97,1197.1,1184.1,1197.1,2172774,2588431872.0,2933229.0,4348800.0,5379299.0,13.0,0.003461947911514859,739120506.0,88.62550490114081,88.27204977103287,89.33241516135672,-61.31187968261798,12312.143229919078,-0.007202410689951151,1.0
313,SH600519,2020-04-17,1210.0,1234.56,1205.01,1226.0,3824569,4676618240.0,2172774.0,2422442.0,6242645.0,29.549999999999955,0.013223140495867768,742945075.0,89.12216108113007,88.55542020773193,90.25564282792638,-116.91150106892262,12440.14381004699,-0.007202410689951151,1.0
314,SH600519,2020-04-20,1221.0,1231.5,1216.8,1227.3,2423864,2963483392.0,3824569.0,2281697.0,3064100.0,14.700000000000045,0.005159705159705122,745368939.0,89.95365011259327,89.02149684268572,91.81795665240836,-88.47285581689282,12543.65335536125,-0.007202410689951151,1.0
315,SH600519,2020-04-21,1221.02,1223.99,1193.0,1200.0,2922422,3517018368.0,2423864.0,2780434.0,4340409.0,30.99000000000001,-0.017215115231527724,742446517.0,79.99989299269113,86.0142955593542,67.97108785936501,-22.782486447648257,12563.930722761937,-0.007324446867641714,-1.0
316,SH600519,2020-04-22,1206.0,1249.5,1202.22,1244.5,4403473,5430377472.0,2922422.0,1598147.0,5806293.0,47.27999999999997,0.031923714759535655,746849990.0,85.0164303119591,85.68167381022249,83.68594331543233,-57.093015399168166,12679.245126571332,-0.007324446867641714,1.0
317,SH600519,2020-04-23,1250.0,1265.68,1247.77,1252.26,2689851,3377042432.0,4403473.0,3679955.0,3554757.0,17.910000000000082,0.0018079999999999928,749539841.0,86.19346477758073,85.85227079934191,86.87585273405836,-87.6837002116148,12787.25072048222,-0.007324446867641714,1.0
318,SH600519,2020-04-24,1248.0,1259.89,1235.18,1250.56,1912240,2390444032.0,2689851.0,2933229.0,3663063.0,24.710000000000036,0.0020512820512820075,747627601.0,85.73946340977288,85.81466833615224,85.58905355701415,-49.51131687242826,12868.345850341775,-0.007202410689951151,1.0
319,SH600519,2020-04-27,1257.0,1278.17,1250.96,1276.0,2590391,3284513280.0,1912240.0,2172774.0,7588531.0,27.210000000000036,0.015115354017501989,750217992.0,89.72404466856123,87.11779378028858,94.93654644510653,-65.82307744822485,12988.944120718057,-0.007202410689951151,1.0
320,SH600519,2020-04-28,1285.31,1299.94,1271.88,1279.13,3466190,4458549248.0,2590391.0,3824569.0,5123254.0,28.059999999999945,-0.00480817857170631,753684182.0,87.16121854515502,87.13226870191073,87.21911823164362,-87.90378006872847,13090.76298598576,-0.007038237531231405,1.0
321,SH600519,2020-04-29,1277.8,1288.1,1258.0,1274.9,2344406,2976724992.0,3466190.0,2423864.0,7935912.0,30.09999999999991,-0.0022695257473782,751339776.0,83.63581267513796,85.96678335965315,78.97387130610755,-50.97554019962757,13161.341764916731,-0.007038237531231405,1.0
322,SH600519,2020-04-30,1271.0,1285.01,1258.88,1265.7,2466087,3134408960.0,2344406.0,2922422.0,7345988.0,26.12999999999988,-0.004169944925255668,748873689.0,78.4178904524609,83.4504857239224,68.3526999095379,-16.89378634833189,13196.229518382337,-0.007038237531231405,1.0
323,SH600519,2020-05-06,1251.0,1300.0,1250.0,1300.0,3583481,4598589952.0,2466087.0,4403473.0,10226507.0,50.0,0.03916866506794564,752457170.0,85.61192696830726,84.17096613871735,88.49384862748707,-32.16581078456526,13300.31083947414,-0.007038237531231405,1.0
324,SH600519,2020-05-07,1299.4,1314.99,1293.0,1312.0,2793474,3647628288.0,3583481.0,2689851.0,6013919.0,21.99000000000001,0.009696783130675625,755250644.0,89.52414651778552,85.95535959840674,96.66172035654307,-71.6542122949548,13409.021736276954,-0.007038237531231405,1.0
325,SH600519,2020-05-08,1317.0,1338.0,1308.51,1314.61,2907868,3839217920.0,2793474.0,1912240.0,4847210.0,29.49000000000001,-0.0018147304479879272,758158512.0,85.43326684146211,85.7813286794252,84.73714316553594,-82.20709853588082,13500.378087650886,-0.006836112883985684,1.0
326,SH600519,2020-05-11,1320.0,1335.0,1313.67,1323.01,2367119,3135991040.0,2907868.0,2590391.0,4665096.0,21.329999999999927,0.0022803030303030236,760525631.0,85.42921932593616,85.66395889492885,84.95974018795076,-77.82037706454443,13591.019044520752,-0.006836112883985684,1.0
327,SH600519,2020-05-12,1318.0,1334.99,1316.0,1333.0,1972181,2621824768.0,2367119.0,3466190.0,3704866.0,18.99000000000001,0.011380880121396054,762497812.0,88.39220682335139,86.5733748710697,92.02987072791475,-68.88283202845075,13684.658817117172,-0.006603315548093872,1.0
328,SH600519,2020-05-13,1333.0,1337.99,1322.88,1335.95,2201431,2931464960.0,1972181.0,2344406.0,3004856.0,15.1099999999999,0.002213053263315863,764699243.0,91.48495606405247,88.21056860206396,98.03373098802948,-55.50815591123928,13764.925034164135,-0.006440543103613562,1.0
329,SH600519,2020-05-14,1330.0,1334.88,1325.11,1326.59,1857492,2467976448.0,2201431.0,2466087.0,3626112.0,9.77000000000021,-0.0025639097744361516,762841751.0,90.0013343457319,88.80749051661995,92.38902200395583,-21.84031035826182,13807.148121110225,-0.006440543103613562,1.0
330,SH600519,2020-05-15,1329.0,1333.5,1301.88,1313.0,2639808,3469736704.0,1857492.0,3583481.0,3068741.0,31.61999999999989,-0.012039127163280662,760201943.0,83.86452592745763,87.15983565356585,77.2739064752412,22.325780177691684,13809.985353553033,-0.006603315548093872,-1.0
331,SH600519,2020-05-18,1306.0,1351.5,1305.13,1346.21,3436211,4587989504.0,2639808.0,2793474.0,4798437.0,46.36999999999989,0.03078866768759574,763638154.0,87.50574306493893,87.27513812402354,87.96695294676968,-26.07507944707858,13886.49238714236,-0.006603315548093872,1.0
332,SH600519,2020-05-19,1364.0,1364.0,1338.0,1346.11,2478746,3342210560.0,3436211.0,2907868.0,3320535.0,26.0,-0.013115835777126173,761159408.0,83.27143434376205,85.94057019726972,77.93316263674672,-73.70365084102117,13946.53979031709,-0.006603315548093872,-1.0
333,SH600519,2020-05-20,1346.11,1359.18,1336.81,1351.0,2118340,2859455232.0,2478746.0,2367119.0,4520561.0,22.37000000000012,0.0036326897504662327,763277748.0,81.8718770276293,84.58433914072292,76.44695280144205,-62.15537137464803,14004.788122700478,-0.006603315548093872,1.0
334,SH600519,2020-05-21,1355.0,1371.96,1352.86,1366.1,2305158,3147105536.0,2118340.0,1972181.0,2761761.0,19.100000000000136,0.008191881918819121,765582906.0,85.12729396971322,84.76532408371969,85.8512337417003,-114.5280066863396,14084.454473921158,-0.006603315548093872,1.0
335,SH600519,2020-05-22,1366.0,1366.1,1322.88,1328.2,3442746,4608696320.0,2305158.0,2201431.0,4348800.0,43.2199999999998,-0.027672035139092208,762140160.0,69.27055518833238,79.60040111859058,48.61086332781599,4.346899986889552,14062.480626540248,-0.006603315548093872,-1.0
336,SH600519,2020-05-25,1330.0,1366.58,1321.0,1362.9,3156100,4260387584.0,3442746.0,1857492.0,2422442.0,45.57999999999993,0.024736842105263227,765296260.0,75.20434272829466,78.13504832182527,69.34293154123347,-35.61401016190025,14122.83543680469,-0.006603315548093872,1.0
337,SH600519,2020-05-26,1369.88,1369.95,1355.0,1358.0,2247019,3056188416.0,3156100.0,2639808.0,2281697.0,14.950000000000045,-0.00867229246357353,763049241.0,76.82953137746279,77.69987600703777,75.08884211831281,-52.52974311970158,14159.48339287145,-0.006603315548093872,-1.0
338,SH600519,2020-05-27,1359.0,1360.0,1333.0,1338.0,2677741,3596654336.0,2247019.0,3436211.0,2780434.0,27.0,-0.01545253863134658,760371500.0,68.40005288177882,74.59993496528479,56.00028871476687,53.15767390170144,14143.707053731221,-0.006836112883985684,-1.0
339,SH600519,2020-05-28,1337.97,1346.94,1321.13,1344.0,2648591,3536546816.0,2677741.0,2478746.0,1598147.0,25.809999999999945,0.004506827507343193,763020091.0,64.98753587799168,71.39580193618708,52.17100376160087,160.0409601912664,14144.811874114732,-0.006836112883985684,1.0
340,SH600519,2020-05-29,1332.1,1369.98,1332.1,1366.6,3044435,4144247296.0,2648591.0,2118340.0,3679955.0,37.88000000000011,0.02589895653479469,766064526.0,73.1523394602623,71.98131444421216,75.49438949236259,-55.583990900692484,14196.345266865417,-0.006836112883985684,1.0
341,SH600519,2020-06-01,1381.0,1420.1,1381.0,1419.5,3547976,4986179072.0,3044435.0,2305158.0,2933229.0,39.09999999999991,0.027878349022447502,769612502.0,81.89974329305078,75.28745739382504,95.12431509150224,-314.05997161427325,14355.325133852968,-0.006603315548093872,1.0
342,SH600519,2020-06-02,1416.01,1427.9,1406.66,1410.71,2596010,3679210496.0,3547976.0,3442746.0,2172774.0,21.24000000000001,-0.0037429114201170573,767016492.0,82.57301252277597,77.71597577014201,92.28708602804389,-168.60869325585367,14460.918996455035,-0.006440543103613562,1.0
343,SH600519,2020-06-03,1415.0,1417.5,1395.77,1399.3,2355736,3308382720.0,2596010.0,3156100.0,3824569.0,21.730000000000018,-0.01109540636042406,764660756.0,79.46401645578264,78.29865599868889,81.79473736997014,-102.59105872358441,14518.579281752687,-0.006603315548093872,-1.0
344,SH600519,2020-06-04,1396.0,1411.0,1396.0,1407.99,1803741,2534459648.0,2355736.0,2247019.0,2423864.0,15.0,0.008588825214899719,766464497.0,80.10104994775902,78.89945398171227,82.50424187985254,-69.38765545534932,14583.433665090986,-0.006440543103613562,1.0
345,SH600519,2020-06-05,1405.25,1428.88,1401.08,1425.0,1834706,2597524736.0,1803741.0,2677741.0,2922422.0,27.800000000000182,0.014054438711972959,768299203.0,85.53372394042401,81.11087730128286,94.37941721870632,-56.23284762999534,14672.555716355982,-0.006403737342493916,1.0
346,SH600519,2020-06-08,1425.0,1435.0,1402.01,1406.1,2930045,4145298432.0,1834706.0,2648591.0,4403473.0,32.99000000000001,-0.013263157894736905,765369158.0,81.89587626296698,81.37254362184423,82.94254154521249,-22.85484603823718,14700.485602490704,-0.006440543103613562,-1.0
347,SH600519,2020-06-09,1408.0,1425.0,1400.68,1416.55,2261191,3199849728.0,2930045.0,3044435.0,2689851.0,24.319999999999936,0.006072443181818149,767630349.0,82.5296884169904,81.75825855355963,84.07254814385195,-4.944368815582381,14745.869387374545,-0.006440543103613562,1.0
348,SH600519,2020-06-10,1425.0,1433.33,1417.0,1423.66,2270074,3234843904.0,2261191.0,3547976.0,1912240.0,16.329999999999927,-0.000940350877192925,769900423.0,84.67965622357185,82.73205777689704,88.5748531169215,-42.24802973295673,14797.540760014672,-0.006440543103613562,1.0
349,SH600519,2020-06-11,1411.01,1417.99,1396.99,1400.46,3071171,4314846208.0,2270074.0,2596010.0,2590391.0,21.0,-0.007476913700115488,766829252.0,68.46544982806027,77.97652179395145,49.443305896277906,35.26971359212819,14786.398251661078,-0.006603315548093872,-1.0
350,SH600519,2020-06-12,1387.17,1416.37,1383.31,1416.37,2842742,3992323328.0,3071171.0,2355736.0,3466190.0,33.059999999999945,0.021050051543790464,769671994.0,66.96303735877257,74.30536031555849,52.278391445200725,63.85300564286898,14813.269321566891,-0.006603315548093872,1.0
351,SH600519,2020-06-15,1402.0,1411.6,1381.0,1383.0,3461541,4819512320.0,2842742.0,1803741.0,2344406.0,30.59999999999991,-0.01355206847360913,766210453.0,45.87659280708294,64.82910447939997,7.971569462448883,867.57955516849,14759.903418731015,-0.006603315548093872,-1.0
352,SH600519,2020-06-16,1398.5,1414.0,1393.13,1403.88,2920664,4099718912.0,3461541.0,1834706.0,2466087.0,20.86999999999989,0.003846978905970761,769131117.0,44.70785199484549,58.12202031788181,17.87951534877284,-72.84275357669868,14764.693599196364,-0.006603315548093872,1.0
353,SH600519,2020-06-17,1411.86,1411.9,1395.02,1405.0,1945307,2730097152.0,2920664.0,2930045.0,3583481.0,16.88000000000011,-0.00485883869505468,771076424.0,44.62004947804514,53.62136337126959,26.61742169159625,-55.55743571424625,14771.11151751121,-0.006440543103613562,1.0
354,SH600519,2020-06-18,1404.9,1413.2,1400.1,1413.0,2101041,2956800000.0,1945307.0,2261191.0,2793474.0,13.100000000000136,0.0057655349135169115,773177465.0,49.49978607178318,52.24750427144079,44.00434967246795,45.97875776737563,14794.19672358709,-0.006403737342493916,1.0
355,SH600519,2020-06-19,1420.0,1445.2,1415.1,1439.84,3895833,5603232768.0,2101041.0,2270074.0,2907868.0,30.100000000000136,0.013971830985915435,777073298.0,63.55022082874842,56.01507645721,78.62050957182527,3763.7300843475005,14872.523199635307,-0.006243641008037476,1.0
356,SH600519,2020-06-22,1435.1,1443.89,1433.2,1439.0,2324700,3343536640.0,3895833.0,3071171.0,2367119.0,10.690000000000055,0.0027175806564003146,774748598.0,72.48104026174087,61.50373105872029,94.43565866778204,-350.47027151156146,14932.426310721838,-0.006243641008037476,1.0
357,SH600519,2020-06-23,1435.0,1482.0,1433.52,1474.5,3393426,4963194880.0,2324700.0,2842742.0,1972181.0,48.48000000000002,0.027526132404181183,778142024.0,79.17877931640811,67.39541381128289,102.74551032665855,-232.55450896783194,15059.048521535136,-0.006243641008037476,1.0
358,SH600519,2020-06-24,1463.6,1465.71,1445.0,1460.01,2513899,3663537152.0,3393426.0,3461541.0,2201431.0,20.710000000000036,-0.002452855971576878,775628125.0,78.86176046836448,71.21752936364342,94.1502226778066,-80.36350029149928,15126.38817829159,-0.006243641008037476,1.0
359,SH600519,2020-06-29,1448.0,1466.0,1437.01,1463.17,2808061,4064048128.0,2513899.0,2920664.0,1857492.0,28.99000000000001,0.010476519337016625,778436186.0,79.69331886009779,74.04279252912822,90.99437152203691,-38.925768862964176,15186.490619021437,-0.006243641008037476,1.0
360,SH600519,2020-06-30,1463.12,1468.98,1455.12,1462.88,2244614,3281641216.0,2808061.0,1945307.0,2639808.0,13.860000000000127,-0.0001640330253156144,776191572.0,79.29068862455944,75.7920912276053,86.28788341846771,-32.10305810230361,15233.175247413681,-0.006243641008037476,1.0
361,SH600519,2020-07-01,1468.0,1506.1,1464.02,1494.27,3868249,5759640064.0,2244614.0,2101041.0,3436211.0,42.07999999999993,0.017895095367847398,780059821.0,82.64379841805345,78.07599362442134,91.77940800531766,-61.07956371740246,15340.129463392885,-0.006243641008037476,1.0
362,SH600519,2020-07-02,1499.0,1550.9,1495.0,1544.0,4588372,7014289408.0,3868249.0,3895833.0,2478746.0,55.90000000000009,0.030020013342228154,784648193.0,86.90400000637692,81.01866241840654,98.67467518231769,-105.01282296907969,15535.524958493059,-0.006243641008037476,1.0
363,SH600519,2020-07-03,1550.0,1552.5,1516.88,1541.79,3512581,5395637248.0,4588372.0,2324700.0,2118340.0,35.61999999999989,-0.0052967741935484106,781135612.0,88.67108006247543,83.56946829976283,98.87430358790061,-81.2088568629773,15684.367335310944,-0.005812882606379119,1.0
364,SH600519,2020-07-06,1538.0,1616.0,1531.81,1600.0,5182196,8228068864.0,3512581.0,3393426.0,2305158.0,84.19000000000005,0.04031209362808843,786317808.0,89.52980829839719,85.55624829930763,97.47692829657629,-113.66812792482926,15931.605418379102,-0.005812882606379119,1.0
365,SH600519,2020-07-07,1603.09,1744.82,1601.0,1688.0,6666393,11219852288.0,5182196.0,2513899.0,3442746.0,143.81999999999994,0.052966458526969844,792984201.0,86.9357090122948,86.01606853697001,88.77498996294435,-151.0526733571473,16322.863320334865,-0.005812882606379119,1.0
366,SH600519,2020-07-08,1680.0,1719.0,1660.0,1681.34,5316998,8963188736.0,6666393.0,2808061.0,3156100.0,59.0,0.0007976190476189989,787667203.0,84.41610212159982,85.48274639851327,82.28281356777293,-104.56222016213346,16615.754639309456,-0.005812882606379119,1.0
367,SH600519,2020-07-09,1691.0,1712.0,1682.0,1706.0,3503324,5951732736.0,5316998.0,2244614.0,2247019.0,30.0,0.008870490833826138,791170527.0,85.40684273642755,85.45744517781803,85.30563785364657,-72.52411134979346,16901.149450957168,-0.005405242538467397,1.0
368,SH600519,2020-07-10,1689.0,1736.6,1688.94,1713.85,3710044,6352507392.0,3503324.0,3868249.0,2677741.0,47.659999999999854,0.01471284783895791,794880571.0,86.70777204175137,85.87422079912915,88.37487452699582,-54.28894209995684,17143.022958931524,-0.005405242538467397,1.0
369,SH600519,2020-07-13,1714.68,1787.0,1714.68,1781.99,6072716,10679459840.0,3710044.0,4588372.0,2648591.0,72.31999999999994,0.0392551379849301,800953287.0,90.6214548146322,87.45663213763017,96.95110016863626,-60.67977992334456,17485.426427744795,-0.005405242538467397,1.0
370,SH600519,2020-07-14,1781.99,1782.03,1748.4,1762.0,4609351,8135835136.0,6072716.0,3512581.0,3044435.0,33.62999999999988,-0.011217795834993468,796343936.0,90.89375526454933,88.60233984660321,95.47658610044155,-40.569091300188724,17709.908643981464,-0.005812882606379119,-1.0
371,SH600519,2020-07-15,1744.88,1782.6,1744.71,1752.53,4071294,7176560640.0,4609351.0,5182196.0,3547976.0,37.88999999999987,0.004384255650818316,792272642.0,89.67550513860522,88.96006161060389,91.10639219460788,-25.20261884569444,17865.077038828244,-0.005812882606379119,1.0
372,SH600519,2020-07-16,1729.91,1729.91,1600.0,1614.0,10224219,16901372928.0,4071294.0,6666393.0,2596010.0,129.91000000000008,-0.06700348573047157,782048423.0,70.51946172478198,82.81319498199657,45.93199521035277,85.56172806213294,17677.16956237716,-0.006243641008037476,-1.0
373,SH600519,2020-07-17,1620.0,1672.59,1620.0,1648.05,6590206,10863420416.0,10224219.0,5316998.0,2355736.0,52.58999999999992,0.017314814814814786,788638629.0,55.57803687177977,73.73480894525764,19.264492724824038,150.45528210783073,17605.196289702108,-0.005812882606379119,1.0
374,SH600519,2020-07-20,1652.5,1663.99,1588.88,1636.96,4528033,7363823104.0,6590206.0,3503324.0,1803741.0,75.1099999999999,-0.009403933434190598,784110596.0,45.14139802489066,64.20367197180198,7.016850131068026,899.4219702715285,17523.74674598218,-0.006243641008037476,-1.0
375,SH600519,2020-07-21,1646.64,1702.8,1630.99,1668.0,4196950,7026353152.0,4528033.0,3710044.0,1834706.0,71.80999999999995,0.012971869989797344,788307546.0,43.40606291369317,57.27113561909905,15.675917502881404,-199.73887568458957,17529.15077608868,-0.006243641008037476,1.0
376,SH600519,2020-07-22,1658.0,1710.0,1658.0,1678.08,3920121,6637265408.0,4196950.0,6072716.0,2930045.0,52.0,0.012110977080820222,792227667.0,43.94511469298366,52.82912864372725,26.177086791496478,5.552787330423404,17556.137079722706,-0.005812882606379119,1.0
377,SH600519,2020-07-23,1672.0,1691.0,1650.0,1676.0,3432052,5739050496.0,3920121.0,4609351.0,2261191.0,41.0,0.0023923444976076554,788795615.0,43.95452629037593,49.87092785927681,32.12172315257418,9.744500828022701,17572.951918388077,-0.005812882606379119,1.0
378,SH600519,2020-07-24,1654.85,1666.0,1585.0,1595.3,7875201,12705941504.0,3432052.0,4071294.0,2270074.0,81.0,-0.03598513460434478,780920414.0,31.040534396013097,43.5941300381889,5.933343111661486,-46.34694562814501,17405.990764660724,-0.006243641008037476,-1.0
379,SH600519,2020-07-27,1616.01,1629.8,1600.0,1622.55,3878817,6279664640.0,7875201.0,10224219.0,3071171.0,29.799999999999955,0.004047004659624608,784799231.0,27.028035076424384,38.0720983842674,4.939908460738351,-61.003102734015215,17335.774797951588,-0.005812882606379119,1.0
380,SH600519,2020-07-28,1630.0,1680.0,1630.0,1670.0,5491152,9133721600.0,3878817.0,6590206.0,2842742.0,50.0,0.024539877300613498,790290383.0,37.57105588721577,37.90508421858352,36.90299922448027,35.31372264889146,17386.95224712693,-0.005812882606379119,1.0
381,SH600519,2020-07-29,1690.0,1690.0,1633.0,1672.0,5074843,8411789824.0,5491152.0,4528033.0,3461541.0,57.0,-0.010650887573964497,795365226.0,48.24737059147717,41.35251300954807,62.03708575533538,86.6763258009025,17432.067936413703,-0.006243641008037476,-1.0
382,SH600519,2020-07-30,1671.2,1700.59,1670.5,1680.0,3837304,6486855680.0,5074843.0,4196950.0,2920664.0,30.089999999999918,0.005265677357587335,799202530.0,57.498247060984774,46.73442436002697,79.02589246290039,2250.065589327035,17485.786767391888,-0.005812882606379119,1.0
383,SH600519,2020-07-31,1685.0,1705.0,1646.0,1678.18,4068474,6846747136.0,3837304.0,3920121.0,1945307.0,59.0,-0.004047477744807084,795134056.0,63.1801647073232,52.21633780912572,85.10781850371816,-519.2195516199469,17524.28662380318,-0.005812882606379119,1.0
384,SH600519,2020-07-31,1685.0,1705.0,1646.0,1678.18,4068474,6846747136.0,4068474.0,3432052.0,2101041.0,59.0,-0.004047477744807084,795134056.0,66.96810980488215,57.13359514104453,86.63713913255738,-295.0196466144563,17554.84545436407,-0.005405242538467397,1.0
385,SH600519,2020-08-03,1686.88,1696.58,1660.0,1668.0,3466114,5790041600.0,4068474.0,7875201.0,3895833.0,36.57999999999993,-0.011192260267476115,791667942.0,67.70096209214366,60.656050791410905,81.79078469360917,-44.68576790089184,17556.371921683916,-0.005812882606379119,-1.0
386,SH600519,2020-08-04,1675.0,1682.99,1660.0,1669.99,3194051,5337185792.0,3466114.0,3878817.0,2324700.0,22.99000000000001,-0.0029910447761193975,794861993.0,68.74230806142911,63.35146988141698,79.52398442145336,12.638617394273341,17562.244951424746,-0.005812882606379119,1.0
387,SH600519,2020-08-05,1662.09,1673.09,1643.31,1668.0,2552169,4236612352.0,3194051.0,5491152.0,3393426.0,29.779999999999973,0.003555764128296351,792309824.0,67.41550696158767,64.70614890814055,72.83422306848192,73.37937855572719,17562.638478100736,-0.005405242538467397,1.0
388,SH600519,2020-08-06,1670.0,1674.03,1630.0,1637.96,3264878,5372942848.0,2552169.0,5074843.0,2513899.0,44.02999999999997,-0.01918562874251495,789044946.0,48.4814490855029,59.297915633928,26.848515988652707,351.03661820137916,17495.998039047066,-0.005405242538467397,-1.0
389,SH600519,2020-08-07,1644.77,1649.67,1598.5,1631.0,3424205,5560065536.0,3264878.0,3837304.0,2808061.0,51.17000000000007,-0.008371991220656981,785620741.0,42.49311003196281,53.696313766606266,20.086702562675896,-631.2159444139626,17428.20237146583,-0.005812882606379119,-1.0
